pos1,pos2,pos3,pos4,pos5,pos6,shape1,shape2,shape3,shape4,shape5,shape6,singleton,target_color,target_orientation,cue_validity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,search_response.keys,search_response.corr,search_response.rt,key_block.keys,key_block.rt,end_key.keys,end_key.rt,participant,session,distractor_prevalence,validity,date,expName,psychopyVersion,frameRate,
1,0,3,5,4,2,4,3,5,5,6,0,0,0,0,1,0,10,10,10,left,1,1.9905299000020023,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,2,0,5,3,4,4,0,6,3,6,3,0,0,1,1,0,11,11,11,up,1,0.6437126000018907,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,2,3,5,0,1,4,0,6,5,0,3,1,1,0,1,0,12,12,12,left,1,1.0622076999970886,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,1,3,5,2,0,4,0,6,5,5,3,0,1,1,1,0,13,13,13,up,1,0.8495522000011988,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,5,4,1,0,2,4,0,6,6,5,3,0,0,1,1,0,14,14,14,up,1,1.8231340999991517,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,1,4,3,0,4,3,0,5,3,0,1,0,1,1,0,15,15,15,up,1,1.0957391999982065,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,3,5,0,1,4,4,0,6,6,3,5,0,1,0,1,0,16,16,16,left,1,0.5364670999988448,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,3,2,0,5,4,0,3,6,3,5,1,0,1,1,0,17,17,17,up,1,1.2766425999980129,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,3,1,5,0,2,4,0,6,5,3,3,1,0,0,1,0,18,18,18,left,1,1.1520170000003418,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,1,0,3,4,4,0,0,6,5,6,1,0,1,1,0,19,19,19,up,1,0.7541422000031162,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,1,3,5,2,0,4,0,5,0,5,3,0,0,1,1,0,20,20,20,up,1,0.6252569000025687,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,2,5,0,3,4,0,0,6,3,6,0,0,1,1,0,21,21,21,up,1,1.4586995000026945,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,1,2,3,5,4,4,6,6,3,5,0,1,0,1,1,0,22,22,22,up,1,1.3528021999991324,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,1,2,3,4,5,4,0,3,3,5,6,1,0,0,1,0,23,23,23,left,1,1.253998899999715,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,1,2,3,4,0,4,6,6,0,3,5,0,0,1,1,0,24,24,24,up,1,0.8587990999985777,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,0,1,4,2,3,4,0,0,3,3,6,1,1,0,1,0,25,25,25,left,1,0.7686214999994263,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,3,0,2,4,5,4,0,5,0,5,6,0,1,1,1,0,26,26,26,up,1,1.830575799998769,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,4,1,0,5,2,4,6,5,3,6,0,0,0,0,1,0,27,27,27,left,1,0.8883597000021837,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,4,5,1,3,2,4,5,5,6,0,3,0,0,0,1,0,28,28,28,left,1,1.4666785999979766,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,4,0,1,2,5,4,5,3,3,0,6,0,0,0,1,0,29,29,29,left,1,1.133077400001639,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,5,4,1,2,3,4,3,0,3,0,6,0,1,1,1,0,30,30,30,up,1,1.9013573999982327,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,1,4,3,2,0,4,0,5,5,6,0,1,0,1,1,0,31,31,31,up,1,0.9377032999982475,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,1,3,0,4,6,5,3,3,5,1,1,1,1,0,32,32,32,up,1,2.1938899000015226,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,0,1,2,4,3,4,0,3,5,6,5,1,0,1,1,0,33,33,33,up,1,0.94382410000253,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,0,3,4,1,4,6,0,5,0,3,1,1,0,1,0,34,34,34,left,1,0.7983901000006881,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,3,0,2,5,4,0,3,5,3,0,1,1,0,1,0,35,35,35,left,1,1.7778939000018,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,1,3,2,0,4,5,5,6,3,0,1,1,1,1,0,36,36,36,up,1,0.9390539999985776,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,5,0,2,3,4,6,3,5,6,5,1,1,1,1,0,37,37,37,up,1,0.6847221000025456,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,3,1,0,4,6,5,5,6,0,0,1,0,1,0,38,38,38,left,1,0.79798590000064,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,0,5,2,3,1,4,0,3,6,0,5,0,1,1,1,0,39,39,39,up,1,1.4377290999982506,space,2.0351994999982708,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,3,4,1,2,0,4,5,0,3,6,0,1,1,0,1,0,40,40,40,left,1,1.2182107000007818,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,1,4,5,0,3,4,6,3,5,5,3,1,0,1,1,0,41,41,41,up,1,0.4857228999971994,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,0,5,4,2,1,4,3,5,3,0,6,0,0,1,1,0,42,42,42,up,1,0.6754126999985601,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,4,5,0,3,1,4,6,3,0,6,5,0,0,1,1,0,43,43,43,up,1,0.6009687000005215,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,2,1,0,5,3,4,6,3,5,0,3,1,1,0,1,0,44,44,44,left,1,1.4539100000001781,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,1,0,2,4,5,4,0,5,3,3,5,0,1,1,1,0,45,45,45,up,1,1.9331878000011784,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,5,1,2,3,0,4,3,0,5,5,6,1,0,1,1,0,46,46,46,up,1,0.9107302999982494,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,3,0,4,1,4,0,6,0,6,3,0,1,1,1,0,47,47,47,up,1,0.8921336000021256,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,1,4,5,0,2,4,3,5,6,6,3,1,1,0,1,0,48,48,48,left,1,2.0861824000021443,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,4,3,0,5,1,4,6,0,3,3,6,1,0,1,1,0,49,49,49,up,1,0.7977181999995082,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,2,5,1,3,0,4,6,5,5,6,3,1,1,0,1,0,50,50,50,left,1,1.539540499998111,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,3,4,5,2,0,4,5,6,3,0,6,0,1,0,1,0,51,51,51,left,1,1.452994999999646,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,0,3,5,2,4,4,6,3,0,0,5,1,1,0,1,0,52,52,52,left,1,0.5812329000000318,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,0,1,2,3,5,4,6,3,0,5,5,1,0,1,1,0,53,53,53,up,1,0.9613151999983529,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,1,3,4,0,2,4,0,5,6,3,3,0,0,1,1,0,54,54,54,up,1,1.161512100003165,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,5,4,1,2,3,4,3,0,5,5,6,1,1,0,1,0,55,55,55,left,1,2.0069087999982003,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,2,3,0,5,4,0,5,5,3,3,0,0,0,1,0,56,56,56,left,1,0.6384830000024522,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,0,1,3,2,4,3,5,5,6,0,0,0,0,1,0,57,57,57,left,1,1.4268478999983927,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,2,0,3,5,1,4,5,0,6,0,3,1,0,1,1,0,58,58,58,up,1,1.2085360000019136,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,3,5,4,1,2,4,5,3,0,6,0,0,0,0,1,0,59,59,59,left,1,0.9830255999986548,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,5,3,1,0,2,4,0,3,0,3,5,0,1,1,1,0,60,60,60,up,1,0.8702263999985007,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,3,0,1,4,5,4,5,5,3,0,6,1,0,0,1,0,61,61,61,left,1,1.0809097999990627,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,0,3,5,4,1,4,6,3,5,0,5,0,1,0,1,0,62,62,62,left,1,0.49014509999688016,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,0,4,1,3,2,4,3,6,6,0,0,1,0,0,1,0,63,63,63,left,1,0.6620446000015363,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,4,0,1,5,2,4,0,5,6,3,0,0,1,1,1,0,64,64,64,up,1,0.6100102999989758,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,2,4,0,5,3,4,0,6,5,3,6,1,0,1,1,0,65,65,65,up,1,1.0286641000020609,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,4,1,3,0,4,3,0,0,6,5,0,1,0,1,0,66,66,66,left,1,1.0622616000000562,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,0,4,3,1,4,6,5,3,0,0,0,1,0,1,0,67,67,67,left,1,0.6847801000003528,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,3,0,2,5,1,4,5,5,0,3,3,0,1,0,1,0,68,68,68,left,1,1.5617207999966922,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,3,5,4,1,2,4,0,0,5,3,6,1,1,1,1,0,69,69,69,up,1,0.8912510000009206,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,2,5,1,0,3,4,3,6,0,3,0,0,0,1,1,0,70,70,70,up,1,1.0416827999979432,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,2,0,4,1,5,4,5,6,5,0,3,0,1,1,1,0,71,71,71,up,1,0.6913442000004579,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,0,3,1,2,4,4,5,3,0,6,0,1,1,0,1,0,72,72,72,left,1,0.9803845999995247,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,0,1,2,4,5,4,3,0,5,3,0,1,1,0,1,0,73,73,73,left,1,0.6203683000021556,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,1,4,3,0,4,6,6,5,3,5,0,1,0,1,0,74,74,74,left,1,0.8362712999987707,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,3,1,2,0,5,4,6,3,5,3,5,1,1,0,1,0,75,75,75,left,1,0.9615766999995685,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,4,3,1,0,4,6,0,5,6,3,1,1,0,1,0,76,76,76,left,1,1.6816195999999763,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,1,0,4,5,3,4,5,6,0,0,3,0,1,1,1,0,77,77,77,up,1,0.748666300001787,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,1,2,0,4,5,4,0,6,0,3,3,0,0,0,1,0,78,78,78,left,1,0.7732830000022659,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,4,1,5,0,2,4,0,6,3,5,0,1,0,0,1,0,79,79,79,left,1,0.5613751000018965,space,4.118851199997152,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,0,1,5,4,2,4,5,3,5,3,6,0,1,1,1,0,80,80,80,up,1,0.7722414999989269,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,4,2,3,0,5,4,6,3,5,3,0,0,1,0,1,0,81,81,81,left,1,1.3968683999992209,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,1,4,0,3,4,5,6,6,5,3,0,1,1,1,0,82,82,82,up,1,0.6452123999988544,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,0,1,3,4,3,6,0,5,0,1,0,1,1,0,83,83,83,up,1,0.46405479999884847,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,0,2,5,3,1,4,6,6,5,5,0,0,0,1,1,0,84,84,84,up,1,0.8499162000007345,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,4,5,3,1,0,4,0,0,6,3,6,1,0,1,1,0,85,85,85,up,1,0.7967521000027773,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,1,0,3,4,0,3,0,3,6,0,0,0,1,0,86,86,86,left,1,0.7218124000028183,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,2,0,1,3,4,6,5,3,0,6,0,1,1,1,0,87,87,87,up,1,1.136572100000194,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,5,0,1,3,2,4,5,6,0,0,3,1,0,0,1,0,88,88,88,left,1,0.9875560000000405,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,3,0,5,2,4,4,0,5,0,5,6,0,1,0,1,0,89,89,89,left,1,1.3553954999988491,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,2,5,3,4,0,4,3,5,6,5,0,1,1,0,1,0,90,90,90,left,1,0.9577782999986084,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,5,2,0,1,4,4,6,3,6,5,0,0,0,0,1,0,91,91,91,left,1,0.7843057000027329,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,5,3,4,2,0,4,0,3,5,6,5,0,1,0,1,0,92,92,92,left,1,1.3408054000028642,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,4,1,0,3,5,4,5,6,0,3,6,0,1,0,1,0,93,93,93,left,1,0.6294309000004432,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,0,5,2,4,3,4,5,3,6,3,5,0,1,0,1,0,94,94,94,left,1,1.2112104000007093,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,1,4,3,2,0,4,5,3,3,0,6,0,1,0,1,0,95,95,95,left,1,1.5188573000014003,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,0,3,5,1,2,4,3,6,6,5,0,1,0,1,1,0,96,96,96,left,0,1.1257519999999204,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,4,2,5,3,1,4,0,6,3,0,3,1,1,1,1,0,97,97,97,up,1,1.391516399999091,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,0,5,1,3,4,4,3,3,5,5,0,0,0,1,1,0,98,98,98,up,1,0.6180562000008649,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,1,3,0,4,6,3,3,0,0,0,0,1,1,0,99,99,99,up,1,0.683347700000013,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,0,4,3,5,2,4,3,6,6,0,5,0,1,0,1,0,100,100,100,left,1,1.3651404999982333,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,4,3,1,0,4,6,5,6,0,3,0,0,1,1,0,101,101,101,up,1,1.6103562999996939,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,3,0,2,1,4,6,3,0,0,6,1,1,1,1,0,102,102,102,up,1,1.4544376000012562,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,3,4,1,5,2,4,5,5,3,0,3,1,1,1,1,0,103,103,103,up,1,1.2411821999994572,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,3,4,5,1,0,4,3,5,6,0,5,0,1,1,1,0,104,104,104,up,1,0.9575361999995948,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,1,4,2,3,5,4,0,0,6,3,6,0,0,0,1,0,105,105,105,left,1,1.206763799997134,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,5,4,0,1,3,4,5,6,0,0,5,0,0,0,1,0,106,106,106,left,1,0.6020377999993798,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,2,3,0,5,4,4,0,6,3,5,6,0,1,0,1,0,107,107,107,left,1,1.1423658999992767,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,2,1,0,3,4,0,3,3,0,6,0,0,0,1,0,108,108,108,left,1,0.9183009000007587,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,0,3,1,4,4,5,5,0,3,6,1,0,0,1,0,109,109,109,left,1,1.200726200000645,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,2,1,4,3,0,4,5,3,5,0,3,0,0,1,1,0,110,110,110,up,1,1.5396235999978671,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,1,2,0,3,4,4,6,5,0,6,0,0,1,0,1,0,111,111,111,left,1,1.1174919000004593,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,4,1,0,2,3,4,5,3,6,5,0,0,0,0,1,0,112,112,112,left,1,0.8720016000006581,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,3,5,2,1,0,4,0,5,6,5,3,1,1,1,1,0,113,113,113,up,1,0.6088811000008718,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,3,0,1,2,5,4,6,0,3,0,5,1,1,1,1,0,114,114,114,up,1,0.5000212999984797,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,5,2,1,3,0,4,3,0,3,0,6,0,0,1,1,0,115,115,115,up,1,0.5174761999987822,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
5,3,0,4,2,1,4,0,6,5,5,0,1,1,1,1,0,116,116,116,up,1,1.433196499998303,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,4,0,1,3,5,4,0,5,5,0,3,0,0,0,1,0,117,117,117,left,1,1.7265970000007655,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
4,5,3,1,2,0,4,3,6,5,3,0,0,0,1,1,0,118,118,118,up,1,1.4103963000015938,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,0,5,4,1,3,4,5,3,0,6,3,1,1,0,1,0,119,119,119,left,1,1.9809065000008559,space,3.231772200000705,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,5,1,4,0,2,4,5,0,6,3,6,1,1,0,1,0,120,120,120,left,1,2.287628499998391,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,1,3,5,2,4,4,5,3,0,6,0,1,0,0,1,0,121,121,121,left,1,1.023934900000313,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
0,1,4,3,5,2,4,3,5,3,0,6,1,0,1,1,0,122,122,122,up,1,1.0188715000003867,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
3,4,0,1,2,5,4,0,3,5,6,3,1,1,1,1,0,123,123,123,up,1,0.7248077000003832,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
1,0,3,4,2,5,4,0,6,3,3,0,1,0,1,1,0,124,124,124,up,1,1.4314086999984283,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,0,5,4,3,1,4,3,5,6,0,5,1,0,1,1,0,125,125,125,up,1,0.944555300000502,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
2,0,5,3,4,1,4,0,5,0,3,6,1,0,1,1,0,126,126,126,up,1,0.5062655000001541,None,,,,pil_004,002,0.5,1.0,2023-03-24_17h41.39.881,stress,2023.1.0,60.09236196099581,
