pos1,pos2,pos3,pos4,pos5,pos6,shape1,shape2,shape3,shape4,shape5,shape6,singleton,target_color,target_orientation,cue_validity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,search_response.keys,search_response.corr,search_response.rt,key_block.keys,key_block.rt,end_key.keys,end_key.rt,participant,session,distractor_prevalence,validity,date,expName,psychopyVersion,frameRate,
3,4,0,1,2,5,4,0,6,5,3,6,1,1,1,1,0,14,14,14,up,1,1.2126044000006004,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,2,0,1,4,3,4,6,3,5,3,0,0,0,1,1,0,15,15,15,up,1,1.6492948999994042,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,0,3,1,5,4,0,6,3,0,3,0,1,1,1,0,16,16,16,left,0,2.1355929000001197,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,3,0,1,5,4,0,6,3,6,5,0,1,0,1,0,17,17,17,left,1,2.778650899999775,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,0,5,1,4,3,4,0,6,5,0,6,0,1,0,1,0,18,18,18,left,1,1.4243339999993623,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,1,0,5,2,3,4,3,6,0,6,0,0,1,1,1,0,19,19,19,up,1,1.3577542999992147,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,2,1,3,0,4,4,6,0,3,3,0,1,1,0,1,0,20,20,20,left,1,1.8517391000004864,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,0,3,1,4,5,4,5,6,3,0,6,0,0,0,1,0,21,21,21,left,1,0.8375936000002184,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,1,0,2,4,5,4,6,0,3,6,3,1,0,1,1,0,22,22,22,up,1,1.2707015000005413,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,1,3,5,0,4,0,5,6,3,6,0,1,0,1,0,23,23,23,left,1,1.8686422999999195,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,0,5,3,4,1,4,0,6,3,3,5,0,1,1,1,0,24,24,24,up,1,1.1056632999998328,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,5,4,3,1,0,4,3,5,3,0,5,1,0,1,1,0,25,25,25,up,1,0.953653999999915,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,3,0,1,5,4,3,0,5,6,6,1,1,0,1,0,26,26,26,left,1,1.1800982000004296,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,5,4,2,1,0,4,0,3,0,6,6,0,1,0,1,0,27,27,27,left,1,0.824808800000028,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,5,1,3,0,4,4,5,0,3,6,6,0,0,1,1,0,28,28,28,up,1,0.9122720999994272,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,2,3,4,1,4,3,6,6,0,0,1,1,0,1,0,29,29,29,left,1,1.5315438000006907,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,5,4,3,0,4,0,0,6,5,3,1,0,1,1,0,30,30,30,up,1,1.2736108999997668,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,2,0,4,5,1,4,3,0,3,5,6,1,0,1,1,0,31,31,31,up,1,0.9852702000007412,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,1,3,4,5,0,4,6,5,5,0,3,0,0,0,1,0,32,32,32,left,1,0.8907951999999568,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,0,3,2,4,5,4,0,3,6,3,5,1,0,1,1,0,33,33,33,up,1,0.7412897000003795,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,3,4,0,1,5,4,0,6,0,5,5,1,1,1,1,0,34,34,34,up,1,2.1108745999999883,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,2,0,4,3,4,3,0,5,0,6,1,1,0,1,0,35,35,35,left,1,0.9907755000003817,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,2,5,1,4,0,4,0,6,0,3,3,1,1,1,1,0,36,36,36,up,1,0.8382946000001539,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,3,4,0,2,4,6,5,3,6,3,1,1,0,1,0,37,37,37,left,1,0.8032086000002892,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,3,5,2,4,1,4,5,6,0,3,3,1,0,1,1,0,38,38,38,up,1,1.3774364999999307,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,0,2,4,5,3,4,5,0,0,3,5,1,1,1,1,0,39,39,39,up,1,2.273067600000104,space,236.45755760000065,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,2,3,0,5,4,5,0,6,6,5,1,1,0,1,0,40,40,40,left,1,2.4651952999993227,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,1,5,4,2,3,4,5,3,5,0,0,0,0,0,1,0,41,41,41,left,1,2.542657999999392,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,0,4,1,5,2,4,5,3,6,6,3,1,1,0,1,0,42,42,42,left,1,1.9108138999999937,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,0,5,2,3,1,4,5,6,3,0,0,0,0,0,1,0,43,43,43,left,1,1.5730467000003046,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,2,4,0,5,1,4,6,3,5,5,3,0,0,1,1,0,44,44,44,up,1,3.0624377000003733,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,3,2,1,5,4,4,6,0,3,6,5,1,1,1,1,0,45,45,45,up,1,2.639578399999664,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,1,2,3,4,4,6,0,5,0,3,1,0,1,1,0,46,46,46,up,1,3.8308631999998397,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,1,0,5,3,4,5,6,5,3,6,1,1,1,1,0,47,47,47,up,1,3.5668473999994603,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,3,2,5,0,4,4,0,0,5,5,3,1,1,1,1,0,48,48,48,up,1,1.6976102999997238,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,1,5,3,0,4,6,3,0,5,5,1,0,0,1,0,49,49,49,left,1,1.6554019999994125,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,4,3,5,1,2,4,5,0,0,6,3,0,0,1,1,0,50,50,50,up,1,1.2342080000007627,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,5,4,3,0,4,0,6,5,0,5,0,1,1,1,0,51,51,51,up,1,1.1143261000006532,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,5,3,1,4,2,4,0,3,5,6,0,1,0,0,1,0,52,52,52,left,1,1.1998695999991469,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,2,0,3,5,4,0,5,6,3,3,0,0,1,1,0,53,53,53,up,1,2.15628469999956,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,1,3,0,5,4,3,5,0,6,6,0,1,1,1,0,54,54,54,up,1,1.5515816999995877,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,5,0,3,2,4,0,6,6,0,5,0,0,0,1,0,55,55,55,left,1,0.9735061000001224,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,1,2,5,4,0,4,3,5,0,0,6,1,1,1,1,0,56,56,56,up,1,1.84683270000005,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,3,5,0,2,4,3,0,6,5,5,0,1,1,1,0,57,57,57,up,1,1.7157091999997647,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,1,0,3,5,4,6,3,5,0,0,0,1,0,1,0,58,58,58,left,1,1.02859030000036,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,2,1,4,0,3,4,0,3,5,3,6,0,0,1,1,0,59,59,59,up,1,1.8362126000001808,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,3,2,0,4,4,3,0,6,3,6,1,0,1,1,0,60,60,60,up,1,0.79253559999961,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,0,1,5,3,4,3,0,5,0,5,0,1,0,1,0,61,61,61,left,1,1.3564495000000534,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,2,3,5,0,4,5,0,3,5,6,1,1,1,1,0,62,62,62,up,1,0.7802644000003056,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,1,4,2,5,0,4,5,0,6,6,3,0,1,0,1,0,63,63,63,left,1,1.7055485000000772,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,1,3,0,5,2,4,3,5,0,5,3,0,0,0,1,0,64,64,64,left,1,1.2680916999997862,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,3,1,4,0,2,4,0,3,3,5,6,0,1,0,1,0,65,65,65,left,1,1.6587628999996014,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,1,5,0,4,2,4,3,0,0,5,5,1,1,0,1,0,66,66,66,left,1,1.0609404999995604,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,5,1,3,4,2,4,6,6,3,3,5,1,0,0,1,0,67,67,67,left,1,1.0554462000000058,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,2,0,1,5,4,4,3,5,6,0,5,0,1,1,1,0,68,68,68,up,1,1.9429731000000174,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,4,1,5,2,0,4,5,0,3,3,5,1,1,0,1,0,69,69,69,left,1,0.7485606999998708,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,3,1,0,5,2,4,0,5,6,5,0,0,1,0,1,0,70,70,70,left,1,1.322800100000677,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,4,1,2,0,3,4,5,6,5,0,3,1,0,0,1,0,71,71,71,left,1,1.188640200000009,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,4,1,5,2,0,4,0,3,3,5,5,1,1,0,1,0,72,72,72,left,1,1.8509721999998874,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,3,0,5,4,1,4,3,6,0,5,3,0,0,1,1,0,73,73,73,up,1,1.2764069999993808,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,3,2,1,4,4,5,6,5,3,3,0,0,1,1,0,74,74,74,up,1,1.7660972000003312,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,2,0,4,3,1,4,5,0,6,6,3,1,0,1,1,0,75,75,75,up,1,2.6965603999997256,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,4,1,3,2,4,6,5,0,6,0,0,0,1,1,0,76,76,76,up,1,1.874855099999877,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,5,1,3,0,2,4,3,0,0,6,5,0,0,1,1,0,77,77,77,left,0,2.0031410999999935,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,3,5,1,0,2,4,0,5,5,3,0,1,0,0,1,0,78,78,78,left,1,1.3028960999999981,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,3,2,0,5,4,4,5,6,3,0,3,1,1,1,1,0,79,79,79,up,1,0.8592400999996244,space,3.8409043999999994,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,4,3,2,1,4,0,5,3,6,3,0,0,0,1,0,80,80,80,left,1,1.2122128000000885,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,1,3,2,0,4,4,3,5,5,6,0,1,1,1,1,0,81,81,81,left,0,0.948112900000524,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,0,3,5,1,4,6,0,6,3,0,0,1,1,1,0,82,82,82,up,1,0.9872875999999451,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,4,3,2,5,1,4,6,0,3,5,0,1,0,0,1,0,83,83,83,left,1,1.330689500000517,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,0,3,4,2,4,5,0,3,0,6,1,0,1,1,0,84,84,84,up,1,1.4313523000000714,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,4,3,0,2,1,4,0,5,6,5,3,1,1,1,1,0,85,85,85,up,1,1.4217382000006182,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,2,0,3,1,5,4,6,5,6,0,0,1,1,0,1,0,86,86,86,left,1,1.8955974999998944,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,3,5,0,4,1,4,0,5,3,5,6,0,0,0,1,0,87,87,87,left,1,2.016868400000021,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,3,2,0,4,1,4,5,5,6,0,3,1,1,1,1,0,88,88,88,up,1,1.7789923000000272,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,4,2,1,0,3,4,5,6,3,0,5,0,1,1,1,0,89,89,89,up,1,2.1000998999998046,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,3,2,5,4,0,4,0,5,3,6,3,0,0,1,1,0,90,90,90,up,1,1.013690900000256,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,0,3,2,5,4,3,3,6,0,6,0,1,1,1,0,91,91,91,up,1,0.6641159000000698,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,3,5,4,1,0,4,5,6,3,3,6,0,1,0,1,0,92,92,92,left,1,1.1507031999999526,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,3,5,4,0,4,6,3,3,5,0,1,1,0,1,0,93,93,93,left,1,0.9423956999999064,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,4,1,2,3,4,0,6,5,6,3,0,0,0,1,0,94,94,94,left,1,2.011890300000232,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,0,4,1,3,2,4,5,6,0,0,3,1,1,0,1,0,95,95,95,left,1,1.651170699999966,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,3,4,0,1,2,4,5,3,0,5,3,0,1,0,1,0,96,96,96,left,1,0.9516497000004165,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,5,0,4,1,3,4,3,5,0,5,3,0,1,1,1,0,97,97,97,up,1,1.9903864999996586,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,4,1,2,3,0,4,6,0,0,3,3,0,0,1,1,0,98,98,98,up,1,2.147943399999349,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,4,2,0,5,3,4,6,5,3,0,6,0,1,0,1,0,99,99,99,left,1,0.8901026000003185,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,1,2,5,4,0,4,3,5,5,6,6,1,0,1,1,0,100,100,100,up,1,1.7896755000001576,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,0,5,4,3,4,6,0,3,0,3,0,0,1,1,0,101,101,101,up,1,1.2876618000000235,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,4,3,2,1,5,4,3,5,6,3,0,0,0,1,1,0,102,102,102,up,1,1.2229479999996329,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,4,1,0,3,2,4,0,6,5,0,6,1,0,0,1,0,103,103,103,left,1,1.3239761000004364,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,4,5,0,1,2,4,6,6,5,3,0,1,1,0,1,0,104,104,104,left,1,1.6659885000008217,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,0,5,3,1,4,4,3,6,5,0,3,1,0,1,1,0,105,105,105,up,1,1.861624999999549,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,1,0,3,5,4,0,6,3,0,5,1,1,1,1,0,106,106,106,up,1,1.2176940999997896,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,0,3,4,1,5,4,0,5,0,6,3,0,0,1,1,0,107,107,107,up,1,2.1175873000001957,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,5,1,3,0,4,5,5,6,0,3,1,0,1,1,0,108,108,108,up,1,1.0480729999999312,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,0,5,4,1,2,4,3,3,5,5,6,1,1,0,1,0,109,109,109,left,1,0.7319612000001143,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,0,4,1,5,2,4,3,6,3,5,6,0,0,1,1,0,110,110,110,up,1,0.8051912000000812,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,3,2,0,4,4,3,3,6,6,0,1,0,0,1,0,111,111,111,left,1,1.1279273000000103,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,1,5,2,3,0,4,0,3,5,5,3,0,1,1,1,0,112,112,112,up,1,2.0829437000002144,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,3,5,2,0,1,4,0,3,6,5,5,1,0,0,1,0,113,113,113,left,1,2.091457900000023,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,5,3,4,0,2,4,3,0,6,5,6,0,0,1,1,0,114,114,114,up,1,1.4069531000004645,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,1,0,2,4,3,4,5,6,0,5,6,0,0,1,1,0,115,115,115,up,1,3.1061650999999983,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,5,3,0,4,1,4,3,5,0,0,6,0,1,0,1,0,116,116,116,left,1,1.2516660999999658,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,1,4,0,3,5,4,0,0,5,6,3,0,0,0,1,0,117,117,117,left,1,0.8192021999993813,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,5,4,3,0,4,3,6,5,5,0,1,0,1,1,0,118,118,118,up,1,2.241397299999335,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
4,3,0,2,1,5,4,5,6,0,6,5,1,0,1,1,0,119,119,119,up,1,1.9187652999999045,space,6.3676017999996475,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
0,5,2,4,1,3,4,0,3,0,6,6,0,1,1,1,0,120,120,120,up,1,2.259805300000153,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,5,1,4,0,2,4,5,3,6,3,5,0,1,1,1,0,121,121,121,up,1,2.0840396999992663,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,0,4,2,1,5,4,6,5,5,6,3,1,1,1,1,0,122,122,122,up,1,0.8003059000002395,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
3,4,0,1,2,5,4,5,6,3,5,3,1,1,0,1,0,123,123,123,left,1,0.8985855000000811,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
5,2,3,1,0,4,4,5,5,0,6,3,0,1,1,1,0,124,124,124,up,1,2.4346888000000035,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
2,4,5,3,1,0,4,3,5,6,3,5,0,0,0,1,0,125,125,125,left,1,1.6349176000003354,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
1,2,5,0,4,3,4,3,0,3,0,5,1,0,0,1,0,126,126,126,left,1,0.9334369999996852,None,,,,pil_003,001,0.5,1.0,2023-03-23_12h17.41.877,stress,2023.1.0,59.96857646565681,
